"ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"1     E001   University Visveswariah College of Engineering          Bangalore"
"1G    1K    1R       2AG  2AK    2AR  2BG   2BK   2BR    3AG  3AK   3AR    3BG  3BK  3BR    GM   GMK   GMR   SCG   SCK   SCR   STG  STK   STR"
"1G     1K    1R       2AG  2AK      2AR     2BG    2BK    2BR     3AG   3AK     3AR     3BG    3BK    3BR   GM   GMK          GMR      SCG   SCK  SCR  STG  STK         STR"
"BM   Bio Medical       --     --    --     109450 --       --     59247   --     --     69362   --     --     63465   --     --  53331   --         60304   102968 --    --    --  --          --"
"CE   Civil           69969    --    --     99567 --        --       --    --     --     68106 97419    --     62881   --     --  60450   --         95733   88188 108201 -- 107663 --          --"
"CS   Computers       78704    --    --     109312 --       --     63989   --     --     56363   --     --     83885   --     --  54691 82674        79057   109966 --    --  83548 --          --"
"EC   Electronics     109891   --    --     91233 --        --     79181   --     --     60084   --     --     64687   --     --  57246 66507        82993     --    --   --    --  --          --"
"EE   Electrical        --     --    --       --   --       --       --    --     --       --    --     --       --    --     -- 104279 --             --      --    --   --    --  --          --"
"ME   Mechanical        --     --    --     106286 --       --     78824   --     --     81745   --     --     73074   --     --  66603 76369        78652   100593 --    --  78500 --          --"
"126    E126 B M S Institute of Technology and Management            Yalahanka,"
"Bangalore"
"1G    1K    1R   2AG   2AK          2AR      2BG   2BK    2BR      3AG   3AK    3AR      3BG  3BK   3BR    GM   GMK   GMR             SCG   SCK   SCR   STG      STK    STR"
"CE   Civil           34044   --    --  22694 --           23628   15760   --      --    16905   --      --    22967   --    --  15592   --  20249           34545 39389 60543   --      --     --"
"CS   Computers        9870   --  33996 10355 --           15496    9711   --      --     6135   --      --     7339 18722   --   4399 15217 14279           30594   --    --  18212     --     --"
"EC   Electronics     11215   --    --  11041 51103        28945   11881   --      --     5268   --      --     6352   --  16390 4784 13519 16040            24461   --  57753 20940     --     --"
"EE   Electrical      13535   --    --  14910 --           36816   19551   --      --     9040   --      --     9718   --    --   8803 29481 23191           47673   --  83040   --      --     --"
"IE   Info.Science    13804   --    --  12777 21102        22914   12983   --      --     9042   --      --     9903   --    --   6534   --  16229           53420 97523 86342   --      --     --"
"ME   Mechanical       7739 28462   --  13242 --             --      --    --    35501     --    --    15119    9901   --    --   6855 19696 13955           43172   --    --  31728     --     --"
"TC   Telecommn.        --    --    --  18415 --             --    25737   --      --    13764   --      --    16692   --    --   9656 27390 27947           71148   --    --  63559     --     --"
"127    E127   M S Engineering College      Bangalore"
"1G     1K    1R       2AG    2AK    2AR     2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR      GM   GMK       GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --     --    --       --     --     --      --     --     --      --     --     --      --     --     --     110646 --        --      --    --     --     --     --     --"
"CS   Computers         --     --    --       --     --     --      --     --     --      --     --     --      --     --     --     99601  --        --      --    --     --     --     --     --"
"EC   Electronics       --     --    --       --     --     --      --     --     --      --     --     --      --     --     --     111068 --        --      --    --     --     --     --     --"
"EE   Electrical        --     --    --       --     --     --      --     --     --      --     --     --      --     --     --     110879 --        --      --    --     --     --     --     --"
"IE   Info.Science      --     --    --       --     --     --      --     --     --      --     --     --      --     --     --       --   --        --      --    --     --     --     --     --"
"ME   Mechanical        --     --    --       --     --     --      --     --     --      --     --     --      --     --     --     111978 --        --      --    --     --     --     --     --"
"128    E128   Appa Institute of Engineering and Technology          Gulbarga"
"1G     1K    1R      2AG     2AK    2AR   2BG      2BK    2BR   3AG      3AK    3AR     3BG    3BK    3BR      GM   GMK   GMR    SCG  SCK          SCR   STG   STK      STR"
"CE   Civil             --     --    --     42365    --    62825   --      --      --  51602     --     --     38212   --      --    38097   --  39492 44154  --          64194 44905   --      --"
"CS   Computers       42105    --    --     41498    --      --  38373     --    64982   --      --     --       --    --      --    28590 39191 44674 58137  --            --  78136   --      --"
"EC   Electronics       --     --    --     41682    --      --  33493     --      --    --      --     --     33104   --    54442   21462   --  42555 60894  --            --  39439 80213     --"
"IE   Info.Science      --     --    --     64564    --      --  68877     --      --  62417     --     --       --    --      --    45499   --  87690 109060 --            --    --    --      --"
"ME   Mechanical      49154    --    --     45722    --      --    --      --      --    --      --     --     47446   --      --    39388 45338 49588 59056  --          74241   --    --      --"
"129    E129   St. Joseph Engineering College       Mangalore"
"1G     1K     1R     2AG   2AK      2AR     2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR      GM      GMK    GMR      SCG  SCK  SCR   STG       STK    STR"
"CE   Civil           38891    --     --    37499 --       73023   26582   --      --    39058   --      --    29858   --      --    25183     --    25546   68692  --  85967   --       --      --"
"CS   Computers       12188    --     --    25769 --       29810   12386   --      --    20512   --      --    11238   --    23772    8389    9743   17320   92933  --    --  58481      --      --"
"EC   Electronics     17182    --   21858   28492 --       31278   17618   --    21813   27892   --      --    11697   --      --    10967   15784   18935   108819 --    --  33418      --      --"
"EE   Electrical      71380    --     --    29346 --         --    30368   --      --    18576   --    50832   18584   --      --    14272   19367   17020   91221  --    --    --       --    49454"
"ME   Mechanical      19495    --   24371   29431 66858    29557   21580   --      --    19720   --      --    18940   --      --    15696   21838   21631   95730  -- 104019 20236      --      --"
"                                                           ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"130    E130   Shridevi Institute of Engineering and Technology       Tumkur"
"1G      1K   1R     2AG  2AK      2AR  2BG  2BK         2BR    3AG    3AK    3AR   3BG      3BK  3BR    GM   GMK    GMR   SCG  SCK             SCR   STG   STK    STR"
"BT   Bio Technology   --      --   --     --    --      --    --  --          --      --    --      --    --      --   --     --    --    --    --   --              --    --    --      --"
"CE   Civil          69933     --   --   75054 92471     --  61974 --          --    58494   --    91014 60994     --   --   55810 59462 61358 80835  --              --    --    --    83591"
"CS   Computers        --      --   --     --    --      --    --  --          --      --    --      --    --      --   -- 111583 --       --    --   --              --    --    --      --"
"EC   Electronics      --      --   --     --    --      --    --  --          --      --    --      --    --      --   -- 110325 --       --    --   --              --    --    --      --"
"EE   Electrical       --      --   --     --    --      --    --  --          --      --    --      --    --      --   -- 109704 --       --    --   --              --    --    --      --"
"IE   Info.Science     --      --   --     --    --      --    --  --          --      --    --      --    --      --   -- 111900 --       --    --   --              --    --    --      --"
"ME   Mechanical     111956    --   --   105396 --       -- 100857 --          --    88881   --      --  89055     -- 101180 87867 90518 100038111065 --              --    --    --      --"
"131    E131   Basava Academy of Engineering    Bangalore"
"1G     1K   1R    2AG     2AK    2AR    2BG    2BK     2BR    3AG    3AK    3AR     3BG    3BK    3BR  GM   GMK           GMR     SCG   SCK   SCR   STG   STK    STR"
"CE   Civil             --     --   --    --      --     --     --     --      --     --     --     --      --     --     -- 102776 --            --      --    --    --    --    --     --"
"CS   Computers         --     --   --    --      --     --     --     --      --     --     --     --      --     --     --   --   --            --      --    --    --    --    --     --"
"EC   Electronics       --     --   --    --      --     --     --     --      --     --     --     --      --     --     --   --   --            --      --    --    --    --    --     --"
"ME   Mechanical        --     --   --    --      --     --     --     --      --     --     --     --      --     --     --   --   --            --      --    --    --    --    --     --"
"132    E132   Secab Institute of Engineering and Technology      Bijapur"
"1G     1K   1R    2AG     2AK    2AR    2BG    2BK     2BR    3AG    3AK    3AR     3BG    3BK    3BR      GM   GMK       GMR     SCG   SCK   SCR   STG   STK    STR"
"CE   Civil             --     --   --    --      --     --     --     --      --     --     --     --      --     --     --     112418 --        --      --    --    --    --    --     --"
"CS   Computers         --     --   --    --      --     --     --     --      --     --     --     --      --     --     --     111206 --        --      --    --    --    --    --     --"
"EC   Electronics       --     --   --    --      --     --     --     --      --     --     --     --      --     --     --     110118 --        --      --    --    --    --    --     --"
"EE   Electrical        --     --   --    --      --     --     --     --      --     --     --     --      --     --     --     110010 --        --      --    --    --    --    --     --"
"ME   Mechanical        --     --   --    --      --     --     --     --      --     --     --     --      --     --     --     111010 --        --      --    --    --    --    --     --"
"133    E133 G S S S Institute of Engineering and Technology for Women"
"Mysore"
"1G     1K   1R    2AG   2AK   2AR   2BG        2BK  2BR   3AG        3AK    3AR     3BG    3BK    3BR      GM     GMK      GMR   SCG  SCK   SCR   STG  STK       STR"
"CS   Computers       94739    --   --   42680 51459 47260 25073       --   --   25705       --      --    31628   --    33330   24921   28868   28914 70982   --  91566 37096 --        --"
"EC   Electronics     48253    --   --   39253 44392 48446 22600       -- 111336 23407       --      --    26516   --      --    20841   21927   29311 70966   --  77601 43606 --        --"
"EE   Electrical      42615    --   --   57354 --    80717 32943       --   --   33300       --      --    31822   --      --    30539     --    38046 64534 98702   --    --  --        --"
"IE   Info.Science    39086    --   --   56554 --    61122 35047       --   --   34765       --      --    32458   --      --    31092   36213   35548 93267   --    --    --  --        --"
"IT   Inst.Tech.      108125   --   --   73249 --      --  65773       --   --   67715       --    95658   63684   --      --    59621   94968   88532 104867 --     --    --  --        --"
"TC   Telecommn.      68516    --   --   61865 --      --  55370       --   --   80763       --      --    89381   --      --    53486     --    107376110833 --     -- 104518 --        --"
"134    E134 Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech."
"Lakshmeshwara, Gadag Dt."
"1G     1K   1R     2AG  2AK  2AR   2BG   2BK           2BR    3AG    3AK    3AR     3BG    3BK    3BR      GM   GMK       GMR      SCG  SCK   SCR  STG  STK      STR"
"CE   Civil           91492    --   --   65563 --     --  61128 82300          --    88428   --     --     48240   --    56853   47917   --      53468   85287  --    --   --   --       --"
"CS   Computers       92484    --   --   84736 -- 103812 83157    --           --    98804   --     --     84520   --      --    71526 76041     88554   110875 --    --   --   --       --"
"EC   Electronics       --     --   --   105795 --    --  81351   --           --      --    --     --     66341   --      --    65304   --      71003   106554 --    --   --   --       --"
"EE   Electrical        --     --   --     --   --    --    --    --           --      --    --     --       --    --      --    112202 --         --      --   --    --   --   --       --"
"IE   Info.Science      --     --   --     --   --    --    --    --           --      --    --     --       --    --      --    108317 --         --      --   --    --   --   --       --"
"ME   Mechanical        --     --   --   61036 --   63856 60476   --           --    64814   --     --     46989   --      --    44539   --      54918   99166  --    -- 103901 --       --"
"135    E135 K L S Viswanathrao Deshpande Rural Institute of Technology"
"Haliyal"
"1G     1K   1R    2AG   2AK   2AR   2BG  2BK  2BR   3AG    3AK   3AR                3BG    3BK  3BR    GM   GMK            GMR   SCG  SCK     SCR  STG  STK  STR"
"CE   Civil           87240    --   --   65878 --      --  63605 --    --  74764 102107 95013              62064   --   --   58833   --          59698 92296  --      --    --  -- 104219"
"CS   Computers       43046    --   --   65884 --      --  42069 --    --    --    --     --               44473   --   --   38409 51096         53027 107866 --      -- 106222 --   --"
"EC   Electronics     82232    --   --   76394 -- 100508 63800 99484   --  70890   --     --               68887   -- 111373 60236 63862         83477 97333  --      --  97488 --   --"
"EE   Electrical      86212    --   --   99918 --      --  85583 --    --    --    --     --               78437   --   --   78424   --          106933 --    --      --    --  --   --"
"ME   Mechanical      52857    --   --   66759 70443 76960 49221 --  82885 86929   --     --               45741   --   --   43345 44285         61166 98427  --      -- 104083 --   --"
"136    E136   Moodalakatte Institute of Technology     Kundapura"
"1G     1K   1R    2AG     2AK    2AR    2BG    2BK     2BR    3AG    3AK    3AR     3BG    3BK    3BR   GM  GMK           GMR     SCG   SCK   SCR   STG   STK    STR"
"CE   Civil             --     --   --    --      --     --     --     --      --     --     --     --      --     --     -- 111252 --            --      --    --    --    --    --     --"
"CS   Computers         --     --   --    --      --     --     --     --      --     --     --     --      --     --     -- 110979 --            --      --    --    --    --    --     --"
"EC   Electronics       --     --   --    --      --     --     --     --      --     --     --     --      --     --     --  83112 --            --      --    --    --    --    --     --"
"EE   Electrical        --     --   --    --      --     --     --     --      --     --     --     --      --     --     --    --  --            --      --    --    --    --    --     --"
"                                                          ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"136    E136   Moodalakatte Institute of Technology     Kundapura"
"1G     1K   1R    2AG     2AK    2AR     2BG    2BK   2BR     3AG    3AK    3AR     3BG    3BK    3BR  GM   GMK         GMR     SCG   SCK    SCR    STG    STK    STR"
"ME Mechanical          --     --   --    --      --     --      --     --    --      --     --     --      --     --     -- 111156 --          --      --    --     --     --     --     --"
"139    E139   Impact College of Engineering and Applied Sciences        Bangalore"
"1G     1K   1R    2AG     2AK    2AR     2BG    2BK   2BR     3AG    3AK    3AR     3BG    3BK    3BR      GM   GMK     GMR     SCG   SCK    SCR    STG    STK    STR"
"CE   Civil             --     --   --    --      --     --      --     --    --      --     --     --      --     --     --     110405 --      --      --    --     --     --     --     --"
"CS   Computers         --     --   --    --      --     --      --     --    --      --     --     --      --     --     --     104980 --      --      --    --     --     --     --     --"
"EC   Electronics       --     --   --    --      --     --      --     --    --      --     --     --      --     --     --     95226  --      --      --    --     --     --     --     --"
"EE   Electrical        --     --   --    --      --     --      --     --    --      --     --     --      --     --     --     106113 --      --      --    --     --     --     --     --"
"ME   Mechanical        --     --   --    --      --     --      --     --    --      --     --     --      --     --     --     106605 --      --      --    --     --     --     --     --"
"141    E141   PES Institute of Technology (South Campus)       Bangalore"
"1G    1K    1R   2AG   2AK       2AR     2BG   2BK   2BR       3AG   3AK    3AR      3BG  3BK   3BR    GM   GMK         GMR     SCG   SCK   SCR     STG    STK    STR"
"CS   Computers       10160 15281 26151 13052 --        16609   10306   --  25889     7349   --    11145    8969 13227   --   3292 10205       14030   31398   --  42208   28436   --      --"
"EC   Electronics     12708   --  22355 10817 15872     18626   10283   --    --      4820   --      --     7313   --  15286 4150 7113         12489   36521 86636 64677   17097   --      --"
"IE   Info.Science    13351   --    --  12582 --        16712   12979 65991   --      9784   --      --     8949   --    --   5688 11780       15165   45304   --    --    27905   --    48481"
"ME   Mechanical      16713   --    --  18316 35202     30565   21726   --  57378    13169   --      --    15620   --  36472 11478 22001       24190   48114 71055 82294   18785   --      --"
"142    E142   B G S Institute of Technology    Nagamangala Taluk,Mandya Dist."
"1G     1K   1R     2AG  2AK   2AR   2BG  2BK          2BR     3AG   3AK     3AR  3BG  3BK         3BR      GM   GMK     GMR      SCG  SCK    SCR   STG     STK    STR"
"CE   Civil           82587    --   --   46290 66991 52852   --  --           --     39757   --     --    --  --           --    39700   --    49256   70863  --    74377 45089    --     --"
"CS   Computers       100737   --   --   102222 --     --  77429 --           --     64377 77710    -- 103492 --           --    62177 67220   65574   106088 --      --    --     --     --"
"EC   Electronics     105214   --   --   79908 --      --  80769 --           --     51497   --     --  68263 --         71502   50722 55237   58847   104595 --      --  87319    --     --"
"IE   Info.Science      --     --   --     --    --    --    --  --           --       --    --     --    --  --           --    111635 --       --      --   --      --    --     --     --"
"ME   Mechanical      94836    --   --   73003 --      -- 102038 --           --     56258   --     --  49641 --           --    49227 55062   58719   93637  --    92679   --     --     --"
"143    E143 Jain University, School of Engineering and Technology"
"Bangalore (R)"
"1G     1K   1R     2AG  2AK      2AR     2BG    2BK   2BR     3AG   3AK   3AR   3BG        3BK    3BR   GM    GMK   GMR          SCG  SCK    SCR    STG    STK    STR"
"CE Civil             68869    --   --   111158 --        --    98114   --    --     61481 83171   --  86544       --     --  59759 62573 78231        95524  --     --    97224   --     --"
"CS Computers         93091    --   --   66609 --       88150   97729   --    --     48370   --  70897 41519       --     --  32889 67427 68054        103336 --     --    95540   --     --"
"EC Electronics       100336   --   --   95082 --         --    55116   --    --     67880   --    --  94767       --     --  47934   --   69080         --   --     --    87601   --     --"
"EE Electrical          --     --   --     --   --        --      --    --    --       --    --    --    --        --     -- 104154 --       --          --   --     --      --    --     --"
"IE Info.Science        --     --   --   94162 --         --    94890   --    --     97613   --    --    --        --     --  91265   --     --          --   --     --      --    --     --"
"ME Mechanical        96717    --   --   105786 --        --    62962   --    --     64322   --    --  63873       --     --  54987 102640 97784       109699 --     --    82483   --     --"
"SE Aero Space        63702    --   --   83580 --         --    47513   --    --     32143   --    --  50533       --     --  30009 35843 64305        96963  --     --    56452   --     --"
"Engg."
"144    E144   Srinivas Institute of Technology    Mangalore"
"1G     1K   1R     2AG  2AK      2AR     2BG    2BK  2BR      3AG    3AK    3AR   3BG      3BK    3BR   GM   GMK    GMR   SCG  SCK           SCR    STG    STK    STR"
"AE Aeronaut.Engg     53814    --   --   49290 --        --     99418 107026 --      46053   --    49363 30893     --     --  29438   --  37066 50466  --            --     --     --     --"
"AU Automobile          --     --   --     --   --       --       --    --   --        --    --      --    --      --     -- 112109 --      --    --   --            --     --     --     --"
"CS Computers           --     --   --     --   --       --       --    --   --        --    --      --    --      --     -- 108650 --      --    --   --            --     --     --     --"
"EC Electronics         --     --   --     --   --       --       --    --   --        --    --      --    --      --     --  92880   --    --    --   --            --     --     --     --"
"EE Electrical          --     --   --     --   --       --       --    --   --        --    --      --    --      --     --  97925   --    --    --   --            --     --     --     --"
"IE Info.Science        --     --   --     --   --       --       --    --   --        --    --      --    --      --     -- 105583 --      --    --   --            --     --     --     --"
"ME Mechanical          --     --   --   95967 --        --       --    --   --        --    --      --  98279     --     --  81031 91136 101698 --    --            --     --     --     --"
"MR Marine              --     --   --   104512 --       --     81735   --   --      87776   --      --    --      --     --  73662   --  85806 104811 --            --     --     --     --"
"Engineering"
"NT Nano Technology     --     --   --    --      --     --      --     --    --      --     --     --      --     --     --     89130   --     --      --    --     --     --     --     --"
"145    E145   Rajarajeswari College of Engineering     Kumbalagodu,Bangalore"
"1G     1K   1R     2AG  2AK      2AR  2BG  2BK        2BR  3AG  3AK         3AR     3BG    3BK    3BR      GM   GMK     GMR      SCG  SCK   SCR   STG      STK    STR"
"CE   Civil           78710    --   --   110417 --       -- 103248 --         --  71309 --           --    71111   --    74732   69195 72440   74518   88485 89012 97073 74878     --     --"
"CS   Computers       79676    --   --   88374 --        --  85119 --         --  54123 --         86031   59728   --      --    52828 59465   68156   104050 -- 106657 77786      --     --"
"EC   Electronics     80958    --   --   87880 --        --  84700 --         --  59158 --           --    73492   --      --    59038 65386   87344   105322 --     --  87382     --     --"
"EE   Electrical        --     --   --     --   --       -- 109142 --         -- 112474 --           --      --    --      --    104034 --       --    112368 --     --    --      --     --"
"IE   Info.Science    85557    --   --     --   --       --    --  --         --  79749 --           --    81330   --      --    79003   --    90101   98993   --    --    --      --     --"
"ME   Mechanical      82630    --   --   96981 --        --  80470 --         --  69726 --         89405   79031   --      --    69494 77859   88919   99250   --    --  86793     --     --"
"                                                            ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"146    E146   Shreedevi Institute of Technology      Kenjar, Mangalore"
"1G     1K    1R      2AG    2AK    2AR   2BG      2BK    2BR     3AG    3AK    3AR     3BG    3BK   3BR     GM   GMK   GMR   SCG          SCK    SCR     STG    STK    STR"
"AE   Aeronaut.Engg   91885    --    --     81534   --    89983 75988     --     --     63762   --     --     70978   --    --    54733 62076 58643 83143         --     --      --     --     --"
"CE   Civil             --     --    --       --    --      --    --      --     --       --    --     --       --    --    --    111332 --     --    --          --     --      --     --     --"
"CS   Computers         --     --    --       --    --      --    --      --     --       --    --     --       --    --    --    109665 --     --    --          --     --      --     --     --"
"EC   Electronics       --     --    --       --    --      --    --      --     --       --    --     --       --    --    --    105069 --     --    --          --     --      --     --     --"
"IE   Info.Science      --     --    --       --    --      --    --      --     --       --    --     --       --    --    --    108181 --     --    --          --     --      --     --     --"
"ME   Mechanical        --     --    --       --    --      --    --      --     --       --    --     --       --    --    --    111420 --     --    --          --     --      --     --     --"
"147    E147   T.John Engineering College     Bangalore"
"1G     1K    1R       2AG  2AK      2AR  2BG  2BK        2BR     3AG    3AK    3AR     3BG    3BK   3BR     GM   GMK  GMR   SCG  SCK             SCR     STG    STK    STR"
"CE   Civil             --     --    --       --   --       --   --   --         --      --     --     --      --     --    --    112409 --   --    --   --              --      --     --     --"
"CS   Computers         --     --    --     105503 --       -- 108968 --         --      --     --     --      --     --    --    100319 -- 103907100578 --              --      --     --     --"
"EC   Electronics       --     --    --       --   --       --   --   --         --      --     --     --      --     --    --    104737 --   --    --   --              --      --     --     --"
"IE   Info.Science      --     --    --       --   --       --   --   --         --      --     --     --      --     --    --    110152 --   --    --   --              --      --     --     --"
"ME   Mechanical        --     --    --       --   --       --   --   --         --      --     --     --      --     --    --    112399 --   --    --   --              --      --     --     --"
"148    E148 Nandi Institute of Technology and Management Sciences"
"Bangalore"
"1G     1K    1R      2AG    2AK     2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK   3BR   GM  GMK          GMR     SCG    SCK    SCR     STG    STK    STR"
"CS   Computers         --     --    --      --     --      --     --     --     --      --     --     --      --     --    --  99258 --           --      --     --     --      --     --     --"
"EC   Electronics       --     --    --      --     --      --     --     --     --      --     --     --      --     --    -- 110320 --           --      --     --     --      --     --     --"
"EE   Electrical        --     --    --      --     --      --     --     --     --      --     --     --      --     --    --    --  --           --      --     --     --      --     --     --"
"IE   Info.Science      --     --    --      --     --      --     --     --     --      --     --     --      --     --    -- 107986 --           --      --     --     --      --     --     --"
"ME   Mechanical        --     --    --      --     --      --     --     --     --      --     --     --      --     --    -- 108899 --           --      --     --     --      --     --     --"
"149    E149   Cambridge Institutute of Technology        Bangalore"
"1G     1K     1R     2AG    2AK   2AR   2BG       2BK    2BR     3AG    3AK    3AR     3BG   3BK    3BR     GM     GMK     GMR     SCG    SCK    SCR     STG    STK    STR"
"CE   Civil           103601   --     --    69976 --      --   65784      --      --    60523   --     --     66360   --    --    59410   80198   72714   76783   --    87009   59755   --     --"
"CS   Computers       37684    --   91134   40093 79446 78121 40740       --      --    40787   --     --     37083   --    --    31468   64010   35991   77497   --      --    65479   --     --"
"EC   Electronics     38521    --     --    47548 --    78339 34995       --      --    38689   --     --     51508 82334   --    33267   39861   76635   99024   --      --    65386   --     --"
"EE   Electrical        --     --     --      --    --    --     --       --      --      --    --     --       --    --    --    98212     --      --      --    --      --      --    --     --"
"IE   Info.Science    64072    --     --    76063 --      --   60970      --      --    53130   --     --     66421   --    --    51840     --    55707     --    --      --      --    --     --"
"ME   Mechanical      47252    --     --    67087 100633107334 64618      --    88946   55659   --     --     66727   --    --    43310   60795   68995   88821   --      --    65713   --     --"
"150    E150   P E S Institute of Technology and Management         Shivamogga"
"1G    1K    1R   2AG   2AK          2AR   2BG     2BK    2BR     3AG    3AK  3AR   3BG   3BK   3BR    GM   GMK             GMR      SCG  SCK    SCR   STG       STK    STR"
"CE   Civil           79835   --    --  61076 69263       72598 50268     --      --    52562   --   --   54608   --    --  48504   --            50589   68348   --  99080    --       --      --"
"CS   Computers       57747   --    --  52374 --          76443 45395     --      --    46237   --   --   49604   --  67664 43067 61346           56431   74014 91329 97796 44412       --      --"
"EC   Electronics     49080   --  72897 66320 --          91175 81714     --      --    59102   --   --   51202   --  66583 48298 54031           61531   77851 89246 100353 59141      --      --"
"EE   Electrical      66509 91728   --  80421 95743         --   79637    --      --    96778   -- 107768 63713   --    --  61562   --            63069   87737   --    --     --       --    70888"
"IE   Info.Science    59381   --    --  78272 --            --   59200    --      --    60185   --   --   55665 82268   --  54581   --            76589   112211 --     --     --       --      --"
"ME   Mechanical      66404   --    --  75699 92099       103207 64134    --    84018   56684   --   --   67887   --    --  55208 64083           71438   99836   --    --   80390      --      --"
"151    E151 Mangalore Institute of Technology and Engineering"
"Moodabidri,D.K"
"1G     1K     1R      2AG  2AK   2AR       2BG   2BK     2BR     3AG    3AK    3AR     3BG    3BK  3BR    GM   GMK          GMR   SCG  SCK       SCR     STG    STK    STR"
"AE   Aeronaut.Engg   43412    --     --    66356 83340   --      33533 51075    --     43276   --    52014   35574   --    --  29505   --        34692 62906  --        --       --    --    76549"
"CE   Civil           104727   --     --    111615 --     --      83597   --     --     76048   --      --    86941   --    --  74792 89029       102538101819 --        --     86275   --      --"
"CS   Computers         --     --     --    91975 --      --      53304   --     --     84273   --      --    64945 100861 --   39705 39808       61816 108185 --        --     64850   --      --"
"EC   Electronics       --     --     --      --    --    --        --    --     --       --    --      --      --    --    -- 111032 --            --    --   --        --       --    --      --"
"IE   Info.Science      --     --     --      --    --    --        --    --     --       --    --      --      --    --    -- 109404 --            --    --   --        --       --    --      --"
"ME   Mechanical      73775    --   85547   69455 80759 79575     56769   --     --     99817   --      --    68896   --  69411 44429 59044       51482 111268 --        --     79961   --      --"
"MT   Mechatronics      --     --     --      --    --    --        --    --     --       --    --      --      --    --    --  77193   --          --    --   --        --       --    --      --"
"152    E152   S D M Institute of Tech.     Ujire,Dakshina Kannada"
"1G     1K    1R      2AG   2AK      2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK   3BR   GM   GMK   GMR    SCG  SCK             SCR     STG    STK    STR"
"CE Civil             58535    --    --     66634 93423     --    76168   --     --     59902   --     --     60565   --    --  50349   --  63687 106440 --              --      --     --     --"
"CS Computers           --     --    --     92611 --        --    87676   --     --     68512   --     --     74328   --    --  64617 65342 97479 104432 --              --      --     --     --"
"EC Electronics         --     --    --       --    --      --      --    --     --       --    --     --       --    --    -- 107978 --      --    --   --              --      --     --     --"
"                                                            ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"152    E152   S D M Institute of Tech.   Ujire,Dakshina Kannada"
"1G    1K    1R     2AG     2AK     2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK   3BR   GM   GMK   GMR    SCG  SCK         SCR  STG  STK        STR"
"EE Electrical          --    --    --      --     --      --      --    --     --       --    --     --       --    --    -- 102180 --      --    --   --          --   --   --         --"
"IE Info.Science        --    --    --      --     --      --      --    --     --       --    --     --       --    --    --  96919   --    --    --   --          --   --   --         --"
"ME Mechanical        77562   --    --    69596    --      --    75339   --     --     96392   --     --     50860   --    --  48493 62333 64230 108236 --          -- 102427 --         --"
"153    E153   S E A College of Engineering and Technology        Bangalore"
"1G    1K    1R      2AG  2AK       2AR    2BG    2BK    2BR     3AG    3AK    3AR     3BG    3BK   3BR     GM   GMK  GMR   SCG  SCK         SCR    STG    STK    STR"
"CE   Civil             --    --    --      --   --        --      --    --     --       --    --     --      --     --    --    111284 --   --    --   --          --      --    --     --"
"CS   Computers       96736   --    --    104427 --        --    99434   --     --     94762   --     --      --     --    --    85007  -- 106386109652 --          --    86111   --     --"
"EC   Electronics       --    --    --      --   --        --      --    --     --       --    --     --      --     --    --    108880 --   --    --   --          --      --    --     --"
"IE   Info.Science      --    --    --      --   --        --      --    --     --       --    --     --      --     --    --    111504 --   --    --   --          --      --    --     --"
"ME   Mechanical        --    --    --      --   --        --      --    --     --       --    --     --      --     --    --    111938 --   --    --   --          --      --    --     --"
"154    E154   Government Engineering College     Chamarajanagara"
"1G    1K    1R     2AG   2AK   2AR   2BG         2BK    2BR     3AG    3AK    3AR     3BG   3BK   3BR    GM     GMK     GMR     SCG   SCK   SCR   STG     STK  STR"
"CE   Civil           58959   --    --    73929 76415 77905 59613        --     --     51704   --      --    52477   --    --  48034   50149   53112   65362 67315 71142 55731    --   --"
"CS   Computers       80454 83733   --    80961 --    91365 76687        --     --     70214   --    78504   64055   --    --  54927   55102   67361   90674   --  98088 82311    -- 102349"
"EC   Electronics     92584   --    --    88417 95483 99061 98767        --     --     71194   --      --    70726   --  77794 59539   60077   70358   87288 93843 90877 60727    --   --"
"ME   Mechanical      77260   --  84293   81796 --    82370 72016        --     --     62277   --      --    67696 77906 78574 52422   59731   66868   80169   --  97693 64653    --   --"
"155    E155   Government Engineering College     Hassan"
"1G    1K    1R     2AG   2AK   2AR   2BG         2BK    2BR     3AG    3AK    3AR     3BG   3BK   3BR    GM   GMK   GMR         SCG   SCK   SCR   STG     STK    STR"
